Index,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63
30,-0.013278052,-0.06445604,0.028653963,0.044981867,-0.0042128125,-0.0072374344,-0.09401966,0.05661049,-0.14231639,-0.15179391,-0.028239937,-0.007520771,-0.09930875,-0.07135128,0.21666352,-0.07851326,-0.124006376,-0.05997491,0.10261034,0.18621756,-0.05209125,0.14005019,0.04383803,-0.041141663,0.06968307,0.08357955,-0.048571624,0.08660439,0.17221548,0.120396644,0.056350783,0.105654605,0.034314703,-0.017231015,-0.07074936,-0.07120804,-0.08570779,-0.09547696,-0.039741457,0.0054791905,-0.09914542,-0.07181101,0.044778172,0.028406322,0.09300343,0.009543988,0.08414411,-0.09832739,0.07856292,0.038914073,-0.0039797546,0.01903399,0.09029122,0.0032178438,0.037012406,0.1648974,0.09571398,-0.049442373,0.06960174,0.20269352,-0.12429432,-0.091986924,0.05662037,0.031204375
31,-0.013700466,-0.1860256,-0.00041149554,0.110610455,0.1939658,-0.12692481,-0.054605506,-0.09325523,-0.19223897,0.006463648,0.013097109,-0.18174493,-0.17725345,-0.030458553,0.010358658,0.21193731,-0.12610681,-0.058859933,-0.17191729,0.19889002,0.105402306,0.24016537,0.04577161,-0.2584064,-0.1514913,0.21505098,-0.1359296,0.018578196,-0.020538814,-0.028745648,-0.0033817699,0.0727726,0.11424654,-0.03251852,0.01119883,-0.06776123,-0.03187109,-0.12995157,-0.07718151,0.09314259,-0.029608238,0.054463364,0.017711764,-0.01636249,0.16610438,-0.18794517,-0.06195639,-0.06975281,0.034212265,0.0077342875,0.03332363,-0.11652372,0.0033716823,0.11501563,-0.028337732,0.055797327,0.15049548,-0.07213473,-0.01626201,0.056419164,-0.09936936,0.012852021,0.008380583,0.082256496
32,0.022512404,-0.1910441,-0.013621186,0.05036384,0.06913578,-0.04337994,0.11278808,-0.029904231,-0.14086698,0.04823058,0.022463933,-0.13416532,-0.23459221,-0.03942992,0.21135296,0.16453506,-0.22387257,-0.16799666,-0.09055864,0.20940267,0.12263401,0.12976073,-0.020504864,-0.18911736,-0.13981186,0.16903919,-0.033193517,0.013732644,-0.03296088,-0.08100491,0.044447947,0.030354764,-0.016861292,0.07741804,-0.07686242,-0.063529104,0.0014841399,-0.20118307,-0.1077778,0.19368018,-0.026279248,0.20879477,-0.13534002,-0.013578191,0.188414,-0.12026372,-0.010161162,-0.06219481,0.0694453,0.011042946,0.10967234,-0.11957271,0.084339954,0.09472246,0.04789881,0.008212274,0.08798228,-0.03428302,0.019483155,0.0840004,-0.0961511,0.07172328,-0.013071765,0.1098953
33,-0.034400593,-0.07110306,0.021606028,0.012620933,-0.012669266,0.02609339,0.026349217,-0.048825793,-0.18893822,-0.048803963,0.081603386,0.06853887,-0.03412338,-0.019602587,0.10256792,0.011094637,-0.032058448,-0.11300751,0.03153826,0.16976842,-0.041910563,0.20424475,0.0062786695,-0.039674874,0.011390697,-0.0068400744,-0.07502471,0.032913186,0.11770894,0.11243485,0.07391678,0.047518536,-0.073440276,0.0780264,-0.09499347,-0.002482269,-0.11087593,-0.10459487,-0.0023664332,-0.06017878,-0.11958722,0.07172401,0.025193818,-0.026953923,0.02881803,0.07407518,-0.031294644,-0.059795503,-0.036952056,0.11533274,-0.01648849,-0.0893865,0.074944,-0.03217964,0.00452612,0.075268805,0.0591171,-0.040950783,0.011717195,0.096454255,-0.15245947,-0.1387919,0.088768795,0.05709829
34,-0.052057777,-0.3794263,0.08442721,0.025049914,0.08365484,0.043954153,-0.0506482,0.07196755,-0.14763011,-0.27389008,0.0718984,0.07759885,-0.016468946,0.053948067,0.30429637,0.06851203,0.041533418,-0.03733396,0.15955934,0.003679416,0.13782986,0.25117823,0.30242568,-0.11385349,0.19672567,-0.23631538,0.05853917,0.3333316,0.20147704,-0.35367444,-0.103717044,0.027059734,-0.04416398,0.31405848,-0.22685693,-0.0502946,0.17434469,0.053812362,0.02708225,-0.11195954,0.05890934,-0.10329465,-0.060382128,-0.3379463,0.11745723,0.131836,0.26881897,-0.021239178,-0.082226075,0.039823513,0.038624104,-0.26808858,0.13013722,0.2480502,-0.0025517044,-0.17792036,0.090980686,0.294672,-0.005092816,0.32272282,-0.13564673,0.26167724,0.01590954,0.1587837
35,-0.13796759,-0.25757387,0.07055687,-0.042260524,0.110554814,0.008065532,-0.11471658,0.056378447,-0.13049783,-0.1792972,0.12501554,0.07807163,0.086714886,-0.0039840094,0.31025237,0.21557814,0.07136026,0.05666425,0.023984013,0.0808538,0.03878574,0.2034756,0.37512186,-0.08832893,0.1456888,-0.20044453,0.13918525,0.3760989,0.21230656,-0.06234905,0.02603385,-0.05200682,0.0072284304,0.36585274,-0.08300645,-0.16875538,0.14925693,-0.09652401,-0.049801778,-0.041930683,0.20078182,-0.17917627,0.034683727,-0.3166366,0.010642761,0.1420177,0.3118018,-0.08570786,-0.2056296,0.21808517,0.02794262,-0.44868058,0.04070036,0.10162438,0.07666208,-0.18761069,0.3070773,0.19763142,0.04259825,0.15203033,0.05978833,-0.11128464,-0.022001363,0.1218132
36,-0.081208624,-0.38303995,-0.04011406,0.1334569,0.05594491,-0.15832816,-0.021999393,0.10057788,-0.1934243,-0.31174666,0.28633925,0.196717,0.022454927,0.061549053,0.33862352,0.10719006,0.090697795,0.056324758,0.092363425,0.013704156,0.1606186,0.04332522,0.32459578,-0.15774204,0.22410417,-0.1487585,0.17191297,0.19779362,0.30723453,-0.05681503,0.03560032,-0.14380042,0.103735454,0.2787944,-0.0051002344,-0.123837225,0.10433733,-0.010307694,0.07284275,-0.013052431,0.1991195,-0.2799373,0.133728,-0.04962894,0.15720877,0.10944108,0.27484745,0.07429829,-0.039995395,0.35880154,0.07118225,-0.179562,0.05824719,0.1118533,-0.07494632,-0.009744543,0.23853198,0.067821756,-0.09134371,0.2741997,-0.046101265,-0.026513899,-0.107404724,0.10211834
37,0.060957015,-0.12097412,0.11242244,0.20796873,0.1439529,0.09500303,-0.008200621,-0.13775605,-0.20657296,-0.18866752,0.03426967,-0.05706658,0.07695577,0.05841492,0.16393733,0.21004665,0.18889868,-0.09050077,0.18801728,-0.008739461,-0.024053223,0.25754538,0.018356686,-0.06715295,0.030321736,-0.09038978,0.27521193,0.22055776,0.33787188,-0.062355172,0.09753803,-0.016402587,0.036076263,0.38624024,-0.18952787,-0.1116313,0.05826317,0.042423397,0.044832435,-0.022054201,0.07264699,-0.24661192,-0.045662273,-0.025883501,0.17219183,0.0208249,0.16197854,-0.047450546,0.17898841,0.09233842,0.073140115,-0.19533707,0.06610359,0.11672513,0.11346151,-0.051068455,0.13701737,0.07927052,-0.023112422,0.18041742,-0.11487003,0.07169933,-0.071376845,0.005678869
38,-0.10773974,-0.25237536,0.10414406,0.187253,-0.05096626,0.11510634,0.039418712,-0.26453376,-0.07556256,-0.17220052,0.13100505,-0.008991468,0.074331865,0.09685175,0.10986924,0.28117937,0.24977909,0.15738268,0.07280959,-0.09449825,0.04044718,0.265734,0.2627458,-0.12972018,0.03072836,-0.019958729,0.25679013,0.14193198,0.2977324,-0.062880695,0.02245994,0.007541504,-0.16828446,0.2988966,-0.15875089,-0.17211938,0.01836694,-0.028477019,0.06086909,-0.034135334,0.10605056,-0.3006322,0.11761801,-0.12174083,0.10750547,0.20381969,0.1958984,-0.073033616,0.07450013,0.21931928,0.30377772,-0.25394657,0.268396,0.22564086,0.040159307,-0.04192309,0.1589417,-0.08945842,-0.015613944,0.22396784,0.002078168,0.052323636,0.0012823686,-0.071701154
39,0.07322251,-0.012712305,-0.04843525,0.027823558,0.0366567,-0.08447279,0.04987342,-0.072867066,-0.13077275,-0.0060444768,0.037406284,0.029965658,-0.0554674,-0.011749271,0.071554445,-0.03253689,-0.0910221,-0.13245463,0.047470883,0.058756933,-0.017105618,0.19062477,0.09489504,-0.063438855,0.017779436,0.05617025,-0.083374836,0.037485447,0.1163746,0.008110154,0.053019095,0.10432729,-0.06887491,-0.0064461357,-0.0371823,-0.039744645,-0.021096185,-0.09315121,0.031616922,-0.0063349605,-0.0058231675,0.013485199,0.022353971,0.014050076,0.08833054,-0.09445138,-0.020922402,-0.07267338,-0.018732212,0.07533311,0.115562856,-0.044745427,-0.08250959,0.007089082,-0.110656865,-0.0022510984,0.057347633,-0.07682241,0.004136456,0.04289337,-0.1175088,-0.04415169,0.11076583,-0.00049504737
40,0.016590027,-0.11259352,0.13927358,0.088027045,0.07550615,-0.1349012,0.0666479,-0.086233355,-0.087944455,-0.034452602,0.13673939,-0.15104605,-0.1459572,-0.02281668,0.0010313162,0.1541769,-0.16467619,-0.16225302,-0.0614695,0.24878709,0.124199554,0.19577827,0.05082293,-0.3338317,-0.02593673,0.15442301,-0.030514978,-0.10826838,0.079957545,0.0017596813,-0.030858455,0.05283969,-0.010890254,-0.041317426,-0.023575002,0.11523082,-0.029697696,-0.07354613,-0.07719111,0.1447528,0.07041108,0.038116038,-0.074782774,0.011025444,0.14520036,-0.10752257,-0.14059052,0.016478127,-0.11266668,0.11635223,0.031557545,-0.07212647,-0.036053322,0.012455914,0.015663732,-0.0020004378,0.061628252,-0.04052539,-0.016218236,0.14213838,-0.12728797,-0.08822287,-0.020075845,0.03082776
41,0.062041678,-0.14052784,0.037601072,0.1911985,0.11060685,-0.10797734,0.07261177,-0.12849562,-0.1932449,0.047767546,0.09448605,-0.060524616,-0.21627986,-0.021148745,0.011200342,0.11559633,-0.14837906,-0.062408153,-0.1330725,0.24937537,0.09205438,0.14277436,-0.015484645,-0.3329899,-0.015889687,0.2308548,-0.04582466,-0.061103765,0.020028645,-0.07123933,-0.009340882,0.026738828,-0.022373548,-0.0069696824,-0.028523194,0.07212596,-0.06326614,-0.021809632,-0.024301646,0.119266145,0.03327832,0.059719734,0.09052185,-0.009992344,0.12360155,-0.12000429,-0.060769085,-0.13164514,-0.00057265017,-0.005472893,0.02630122,-0.08579727,0.123212114,-0.017619979,0.0068165045,0.064636365,-0.06161943,-0.10977915,-0.03026909,0.14613508,-0.15422152,0.029736044,0.0115157785,-0.017952645
42,0.02073227,-0.189267,0.15087892,0.18574923,-0.004795127,0.007366569,0.03292937,-0.17221469,-0.21898653,0.04289862,0.07943963,-0.11255263,-0.14515348,-0.050270036,0.11204299,0.17086811,-0.21061587,-0.03869442,-0.030989364,0.16056141,0.14598224,0.23483707,0.040311284,-0.23015054,-0.13860051,0.11467007,0.03753491,-0.019996438,0.05037401,-0.05902929,-0.035496827,0.079038486,0.008864954,-0.02870977,-0.013382045,0.07719944,-0.04613352,-0.11513309,-0.14228253,0.1760519,0.0073056906,0.10783945,-0.04679446,0.058338348,0.10314075,-0.05674426,-0.09737994,-0.026681626,-0.091052935,0.08140663,-0.02497191,-0.1393329,-0.07223042,0.031065963,-0.06030348,0.046182644,0.12692286,-0.049222615,-0.18731277,0.12171819,-0.13766076,-0.08472661,-0.12294746,0.030856464
43,0.05715017,-0.10876517,0.14010753,0.058745943,0.107024044,-0.08145053,0.047863472,-0.11860895,-0.1751034,-0.024857042,0.055682354,-0.10712013,-0.16765045,-0.023510732,0.04547197,0.18373308,-0.14660469,-0.13796014,-0.016167318,0.25181407,0.14387685,0.21878663,0.021201998,-0.18296234,-0.09670539,0.277868,-0.005313061,-0.07185845,0.026028344,-0.067318514,-0.010160524,0.030220568,-0.053141702,-0.061872713,0.0035499912,0.032923706,-0.08383418,-0.06846407,-0.18091595,0.107076086,0.18943988,0.01902644,-0.10360217,-0.03106881,0.13672931,-0.070590846,-0.13078484,-0.031762283,-0.0622546,0.05935795,0.014959627,-0.12826191,-0.022007508,0.071600705,0.09842598,0.009648941,0.097168796,-0.011975227,-0.012966998,0.048801728,-0.17432709,-0.10942664,-0.06617675,-0.016199578
44,0.15793149,-0.124748304,0.01882777,0.09482232,0.07627342,-0.08940753,-0.016172096,-0.1852409,-0.0948058,-0.02545541,0.05282286,-0.017523589,-0.1651781,-0.034221176,0.105305195,0.29134762,-0.16194482,-0.12022404,-0.0732449,0.1437025,0.06257435,0.12410005,0.027763637,-0.29893368,-0.144073,0.1345137,0.008462467,-0.029723529,0.07618288,-0.10049565,-0.01468186,0.0149453515,-0.026869329,-0.028009148,-0.056508075,-0.06370338,-0.020963198,-0.1914976,-0.084382854,0.12584066,0.03137045,-0.017667588,0.0075101582,0.081666,0.13983455,-0.09518313,-0.10456977,-0.042988654,-0.024026984,0.040141717,-0.001054651,-0.11781871,0.005835264,0.07842023,0.041919343,0.11132097,0.053708173,-0.116272815,-0.06507309,0.06992577,-0.17867798,-0.05566471,-0.08056212,-0.058691878
45,0.10914371,-0.091789626,0.09629258,0.09749956,0.09227269,-0.13998735,-0.04291205,-0.12733956,-0.09854063,0.00819411,0.082531765,-0.08894491,-0.12221444,0.03779436,0.070339106,0.25626993,-0.15324113,-0.17154275,-0.17466164,0.14431997,0.037570197,0.14500153,-0.005176936,-0.2780331,-0.038889404,0.1180926,-0.085576475,-0.09218542,0.08773616,-0.104867704,-0.04777558,0.07495377,0.07522179,-0.04639352,-0.12034629,-0.00202683,-0.075482294,-0.10820222,0.02078282,0.17990232,0.07034278,0.030519929,-0.06944657,0.0077761253,0.097336374,-0.11945727,-0.09486039,0.011746566,-0.115034916,0.05199664,0.041150503,-0.1531962,0.07903091,0.085263826,0.01065079,-0.02932268,0.10590135,0.004241864,-0.06935852,0.049698602,-0.19827627,-0.14715947,-0.010412678,-0.044277165
46,0.029024566,-0.039407503,-0.09875294,-0.05659091,-0.01858103,-0.074502565,0.05454882,-0.11420955,-0.1755953,-0.036051262,0.062402897,0.07079426,-0.066049695,-0.047426388,0.06868216,-0.015492076,-0.099010475,-0.22259182,0.0008064155,0.059585623,-0.12093631,0.16985668,0.047290005,-0.08419602,0.014070025,0.061560385,0.037418,0.043529328,0.0864372,0.03677605,0.05410807,-0.019908892,-0.08772568,-0.017248023,-0.0033922163,-0.077751875,0.008796791,-0.07953602,0.021916326,0.051473297,-0.0017601267,-0.039162703,0.011490636,-0.07238666,0.047602214,-0.08772245,-0.03082911,-0.12691021,-0.034124028,0.086927034,0.024737637,-0.057332687,-0.0539362,0.03544228,-0.08058204,0.006951985,0.009601175,-0.08857496,-0.10782591,0.04489847,-0.10242575,-0.093144216,0.07117201,0.056258358
47,0.07940114,-0.1569103,0.016251959,0.07016583,0.041768458,-0.17221604,-0.05824483,-0.08891134,-0.13269158,0.11838854,0.062638335,-0.056739807,-0.08988011,-0.038666815,0.12654574,0.30556172,-0.19035336,-0.058481377,-0.12786078,0.18370727,0.055109967,0.11267425,-0.051442012,-0.2852242,-0.046320427,0.19951245,-0.09426882,-0.018213198,0.018736191,-0.054479435,-0.01672792,0.029428061,-0.04550391,-0.010749209,-0.032415487,0.032492924,-0.08763791,-0.1710998,-0.054197654,0.06729781,0.045622144,-0.011586145,-0.13826464,0.032178786,0.14355281,-0.16656396,0.031391773,-0.09266236,-0.11739737,0.13841243,-0.032808494,-0.052573908,0.06547373,0.065542415,0.0033928421,0.08758301,0.13452567,-0.117365845,-0.041323688,-0.042785592,-0.21202984,-0.12691098,-0.11202585,0.07018198
48,0.039959777,-0.022943493,-0.03936627,0.09753249,-0.049465504,-0.07462211,0.089876086,-0.10697716,-0.14192832,-0.0036245696,0.024191745,0.016866554,-0.04394772,-0.012489506,0.067929044,9.373661e-05,-0.05022253,-0.15547284,0.0657867,0.10436137,-0.11458011,0.10912165,0.0960395,-0.086689524,0.09801776,0.015525245,-0.0009558975,0.007619491,0.14599785,0.003913729,-0.00587913,0.09150698,-0.08045888,-0.038687434,-0.09209517,-0.041733783,-0.06398809,-0.07505228,-0.022243222,0.0050723613,0.054211274,0.021995008,0.020196797,0.03652013,0.07976579,-0.12102581,0.0067109033,-0.17442603,0.03143797,0.021598566,0.080233924,-0.11617897,-0.061518177,-0.028416408,-0.0561768,-0.023744296,0.06984716,-0.046624612,-0.005602532,-0.03143992,-0.054747414,-0.038883284,0.102483794,0.008858898
49,0.038472623,-0.20348611,0.07558434,0.1050223,0.15859672,-0.12429008,0.010068495,-0.08144265,-0.21142863,0.03017986,0.12324859,-0.107681505,-0.117600694,0.0073288437,0.07789813,0.19160974,-0.18337944,-0.1593456,-0.058475915,0.18129306,0.13815199,0.15976495,0.052138787,-0.22002551,-0.11392664,0.11494242,-0.062472463,0.004217214,0.013191538,0.0033300465,-0.051444873,0.029377434,0.0046478007,0.08567885,-0.0646642,-0.019208476,-0.015418256,-0.12920909,-0.051292825,0.14088786,0.033292536,0.01704365,-0.14032611,-0.029109782,0.07692146,-0.03068109,-0.03621778,-0.07111463,-0.049622636,0.025332361,0.042387,-0.13556488,0.09428028,0.028775983,0.07991964,0.0027295589,0.088448465,-0.12211163,-0.07928375,0.014493474,-0.042888172,-0.14613111,-0.037356105,-0.013017389
50,0.11299414,-0.30961457,0.033145018,0.09508349,0.09211142,-0.10670672,-0.023637576,-0.16357262,-0.1354874,0.052504838,0.035595328,-0.10316033,-0.11227454,-0.07337786,0.05966402,0.21236177,-0.16999164,-0.111590095,-0.14647552,0.18695286,0.029255858,0.08794095,0.025510145,-0.26872265,-0.035079647,0.07721705,-0.006427427,0.0371411,0.083999045,-0.14305604,-0.030656906,0.1196699,-0.048755217,0.049817268,-0.09067016,0.026291644,-0.0025913343,-0.15647936,-0.0775979,0.081522554,0.051952846,0.1294112,0.07639529,-0.089654095,0.15564466,-0.105687596,-0.0792865,0.022417422,0.11244507,0.050187334,0.088150695,-0.10227707,0.09366102,0.08737581,-0.082907625,0.14096202,-0.00011458722,-0.035290048,-0.0013359421,0.0451118,-0.1944003,-0.10775894,-0.085726954,-0.02832514
51,0.101655,-0.16519582,0.17570408,0.21084046,0.02775611,-0.073428616,0.06704416,-0.1289988,-0.1600977,-0.05182381,0.099513,-0.050392643,-0.12310112,-0.04941682,0.11329437,0.22372618,-0.1465506,-0.17712031,0.07305419,0.24166764,0.15052989,0.19152334,-0.000945351,-0.1810384,-0.044367194,0.042085472,0.0041112304,0.047975607,0.05199832,-0.1648681,0.024669588,-0.024402479,-0.03814353,-0.0031442312,-0.010369267,-0.06562752,-0.016610334,-0.1605786,-0.104889326,-0.0137744965,-0.04949336,0.049898177,-0.052359544,-0.025833111,0.056354504,0.09057803,-0.074593194,-0.04894312,-0.024143165,0.15644096,0.02787119,-0.15319817,0.10960105,-0.018310733,0.03535557,0.01742994,0.029024303,0.017436353,0.072098486,0.062327128,-0.037405446,-0.09888675,-0.035928015,-0.09333917
52,-0.0603764,-0.12384467,-0.07999282,0.041608024,0.09849168,-0.023951227,-0.1365042,-0.07181169,-0.19086263,-0.22252403,0.17545381,0.084600285,0.09566127,0.11025315,0.12770355,0.26056644,0.15184359,0.10622896,0.08907356,0.02451525,0.03112689,0.18730073,0.18507263,-0.02384091,0.20750561,-0.054452974,0.19159442,0.35252488,0.2880904,-0.023230206,0.0070865145,-0.0003436919,0.010708778,0.511055,-0.08069631,-0.2978265,0.15472625,-0.15740764,0.09504379,-0.0002518676,0.15568393,-0.17611746,0.14621064,-0.2644384,-0.007758177,0.09284183,0.26732606,-0.124428995,-0.044511683,0.19891754,0.16652009,-0.4106282,0.08975113,0.24602216,0.04856128,0.027496787,0.17571448,0.25960344,-0.06890415,0.21393824,-0.03218065,0.124208115,-0.033859033,0.17731524
53,0.06924501,-0.14712353,0.18630508,0.06759944,-4.4364497e-05,-0.2110122,-0.0066510392,0.029468993,-0.18580829,-0.07540251,0.06271399,-0.21704209,-0.048938543,0.027081411,0.035935264,0.1535139,-0.20430778,-0.051693317,0.023862705,0.30095506,0.2116473,0.27181423,0.07284357,-0.15003917,0.040158726,0.102083415,0.056300282,0.05769354,0.074471325,-0.07996835,-0.04351975,-0.0644304,-0.04331598,-0.08717082,-0.080880925,-0.08420308,-0.04355108,-0.06300287,-0.16634485,0.16386047,0.012115985,-0.06804245,-0.15037592,0.009865532,0.098727055,-0.042386405,0.04906683,-0.101519495,-0.08432626,0.09000566,-0.019877493,-0.085398585,0.07836274,-0.068914294,0.1486376,-0.08174967,0.1480256,-0.034436308,-0.022040514,0.03679651,-0.028931413,-0.15332404,-0.05175112,0.042329673
54,0.24215126,-0.06558474,0.021121524,0.20506288,0.10616755,-0.16806607,0.061383355,-0.052900597,-0.07423307,0.0155512225,0.02098583,-0.11989703,-0.13866606,0.029687095,0.08991425,0.27727452,-0.11497262,-0.13256112,-0.057228863,0.20066737,0.1910187,0.15264757,0.112624384,-0.22516409,-0.08703229,0.1139092,-0.059513647,0.05099313,0.12736824,-0.10947915,-0.016496751,-0.032115515,-0.08260549,-0.067116365,-0.068617046,-0.006929032,-0.06888936,-0.128838,-0.060058776,0.14974536,0.039090876,0.0779783,-0.054532938,-0.05873779,0.14226232,0.026705405,-0.09152368,-0.057302818,-0.03680045,0.041074734,0.089695886,-0.1151056,-0.020867575,0.0024059035,0.14968114,-0.044536527,0.05174682,-0.10868099,-0.08724177,0.018121542,-0.028917411,-0.09345792,-0.022868857,-0.03976064
55,0.1290958,-0.11501317,-0.0041144425,0.1561159,0.047087867,-0.09883522,-0.012638674,-0.07267892,-0.14027119,-0.03493085,0.019094335,-0.0850252,-0.21843678,-0.041590083,0.007240656,0.19347827,-0.16303626,-0.016101822,-0.08255455,0.2630761,0.12510574,0.1388678,0.060973402,-0.2141366,-0.15045565,0.22445771,-0.027989056,0.07058406,0.07444083,-0.06876476,0.026204837,0.00069686637,-0.034116577,-0.10125099,-0.06344866,0.05326748,-0.08229489,-0.11712292,-0.11788496,0.13968252,0.0006538818,0.08388226,-0.10769315,-0.10305579,0.09596687,-0.023335816,-0.11045627,-0.058889676,0.033518203,0.087571524,0.0023422688,-0.12821154,0.044411253,0.098989055,0.042538017,0.05081065,0.067550786,0.0034668525,0.0011373347,0.031856418,-0.15342215,-0.15587254,-0.014413617,0.0017090669
56,0.17645076,-0.10809698,0.060128063,0.1310875,0.1536949,-0.08175751,0.018271813,-0.04066181,-0.18929145,-0.062257774,0.14289336,-0.08488545,-0.15334776,-0.014705203,-0.03586165,0.24439833,-0.08344802,-0.13410538,-0.099511474,0.24237825,0.0653349,0.16203907,-0.05868051,-0.34442854,-0.0528363,0.14621809,-0.024503488,0.026495669,0.07402,-0.06999909,-0.07148086,0.040681645,-0.07882601,-0.042420212,0.013325648,0.010071526,-0.031866875,-0.06400804,-0.015821049,0.07431161,0.035345275,0.07940304,-0.14409903,-0.0765626,0.11953759,-0.09506491,-0.051535707,-0.057475623,-0.10469204,0.04005398,0.028478472,-0.038351502,-0.0021824061,0.008969199,0.040926687,0.0027118542,0.11937242,-0.037538722,0.057602495,0.05472072,-0.036588132,-0.1645311,0.03514717,-0.029852515
57,0.109449364,-0.08858638,0.12480926,0.07203924,0.11358153,-0.10255233,0.012383176,-0.032728337,-0.25154704,-0.020468773,0.16889082,-0.17959836,-0.12444237,-0.03365497,-0.07414791,0.23929623,-0.14006937,-0.058257155,0.0053105773,0.33893186,0.19129772,0.23959781,0.015533384,-0.15910873,-0.0098945275,0.17774825,-0.020104859,0.082660824,0.055692717,-0.10548031,0.066896275,-0.015486536,-0.046361815,-0.06999312,-0.091730066,-0.0904345,-0.15118149,-0.04872,-0.17743538,0.0483949,-0.14547375,0.030464293,-0.13431154,0.015623987,0.10550432,0.033384252,-0.08970462,0.05724546,-0.018324414,0.027770393,0.014519409,-0.07494063,0.057974305,0.058045242,-0.07221221,-0.08165523,0.12589504,-0.14405087,-0.04955922,0.06014644,0.0513351,-0.19800077,-0.07663038,-0.04236738
58,0.17490385,-0.059701215,0.030423246,0.0928221,-0.006124514,-0.10416842,0.014587267,-0.15422578,-0.20683335,-0.069726795,0.09301429,-0.10440173,-0.032533634,0.0053428006,0.092136726,0.2862587,-0.081868395,-0.079729915,-0.054410573,0.24643339,0.13486789,0.20000857,-0.048542053,-0.2939431,-0.03201187,0.19243908,-0.06608138,-0.05128388,0.09625118,-0.097374365,-0.059073217,0.11396141,-0.049118377,-0.07379263,0.06111357,-0.038150072,-0.028005643,-0.043235246,-0.07095409,0.17090422,0.02267097,6.521602e-05,-0.072614975,0.1011543,0.09193577,-0.1481198,-0.13901144,-0.057007115,-0.025606627,0.056791957,0.051934235,-0.10335756,0.030908221,-0.098952,0.114837475,0.014027518,0.08970881,0.06407979,-0.07827696,0.050457653,-0.11021291,-0.20889752,-0.06865785,-0.0750372
